NÚMERO DE ANEXO,TIPO DE DESCARGA,CUERPO RECEPTOR,PROCEDENCIA,AFLUENTE AL QUE SE DESCARGA,CLAVE DE MUNICIPIO,ESTADO,CLAVE DE CUENCA HIDROLÓGICA,FORMA DE DESCARGAR,LONGITUD,LATITUD
195,SERVICIOS,SUBSUELO (POZO DE ABSORCION),SANITARIOS,NO APLICABLE,1,2,0,INTERMITENTE,-113.56055555555555,113.56055555555555
196,SERVICIOS,SUBSUELO (POZO DE ABSORCION),SANITARIOS,NO APLICABLE,1,2,0,INTERMITENTE,-115.72944444444444,115.72944444444444
197,SERVICIOS,SUBSUELO (POZO DE ABSORCION),SANITARIOS,NO APLICABLE,1,2,0,INTERMITENTE,-115.54055555555556,115.54055555555556
198,SERVICIOS,SUBSUELO (POZO DE ABSORCION),SANITARIOS,NO APLICABLE,1,2,0,INTERMITENTE,-115.8938888888889,115.8938888888889
199,SERVICIOS,SUBSUELO (POZO DE ABSORCION),SANITARIOS,NO APLICABLE,1,2,0,INTERMITENTE,-115.82555555555555,115.82555555555555
200,SIN DATO,SUELO,SIN DATO,SIN DATO,8,3,46,SIN DATO,-110.08957833333334,110.08957833333334
201,SIN DATO,SUELO,SIN DATO,SIN DATO,8,3,72,SIN DATO,-109.83388916666667,109.83388916666667
202,SIN DATO,AGUAS COSTERAS,SIN DATO,SIN DATO,1,3,36,SIN DATO,-112.1221361111111,112.1221361111111
203,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,1,3,36,SIN DATO,-112.0844525,112.0844525
204,SIN DATO,SUELO,SIN DATO,SIN DATO,3,3,76,SIN DATO,-109.93089472222222,109.93089472222222
205,SIN DATO,SUELO,SIN DATO,SIN DATO,3,3,44,SIN DATO,-110.17056416666667,110.17056416666667
206,SIN DATO,SUELO,SIN DATO,SIN DATO,8,3,71,SIN DATO,-109.88461416666668,109.88461416666668
207,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,8,3,71,SIN DATO,-109.94733055555555,109.94733055555555
208,SIN DATO,SUELO,SIN DATO,SIN DATO,3,3,77,SIN DATO,-110.3247225,110.3247225
209,SIN DATO,SUELO,SIN DATO,SIN DATO,8,3,74,SIN DATO,-109.66444722222222,109.66444722222222
210,SIN DATO,SUELO,SIN DATO,SIN DATO,2,3,30,SIN DATO,-113.38527805555556,113.38527805555556
211,SIN DATO,SUELO,SIN DATO,SIN DATO,8,3,71,SIN DATO,-109.90169222222222,109.90169222222222
212,SIN DATO,SUELO,SIN DATO,SIN DATO,3,3,77,SIN DATO,-110.36361166666666,110.36361166666666
213,SIN DATO,SUELO,SIN DATO,SIN DATO,2,3,68,SIN DATO,-112.29861166666666,112.29861166666666
214,SERVICIOS DE HOTEL,SUBSUELO,SANITARIOS Y SERVICIO DE RESTAURANTE,RED MUNICIPAL,8,3,0,LIBRE CON TUBERIA,-109.82233333333333,109.82233333333333
215,PROCESO INDUSTRIAL,PLAYA COSTERA,"PROCESO DE ENLATADO DE ABULON, CARACOL Y LANGOSTA",DESALACION DE AGUA DE MAR,2,3,0,LIBRE CON TUBERIA,-115.23333333333333,115.23333333333333
216,SERVICIOS,SUBSUELO,COCINA Y SANITARIOS,AGUA EN PIPAS,3,3,0,POR TUBERIA,-110.30694444444444,110.30694444444444
217,SERVICIO DE HOSPITAL,ACUIFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,1,3,0,TUBERIA,-112.10249999999999,112.10249999999999
218,SERVICIO DE HOSPITAL,ACUIFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,1,3,0,TUBERIA,-112.10638888888889,112.10638888888889
219,SERVICIOS,ACUIFERO,"REGADERAS, SANITARIOS Y RESTAURANTE",RED MUNICIPAL,2,3,0,TUBERIA,-112.8938888888889,112.8938888888889
220,SERVICIOS,SUBSUELO,SERVICIOS DOMESTICOS,RED MUNICIPAL,2,3,0,TUBERIA,-114.06027777777777,114.06027777777777
221,AGROINDUSTRIAL,SUBSUELO (RIEGO DE AREAS VERDES),ELABORACION DE HARINA,POZO,1,3,0,"TUBERIA, FOSA SEPTICA, LAGUNA ANAEROBICA",-111.67916666666667,111.67916666666667
222,SERVICIOS,SUELO (RIEGO DE AREAS VERDES),"SERVICIOS DE COCINA, SANITARIOS, LAVANDERIA Y ALBERCA",RED MUNICIPAL,3,3,0,"TUBERIA, PLANTA Y MANGUERA",-110.29027777777777,110.29027777777777
223,SERVICIOS,SUBSUELO,TRAILER PARK,RED MUNICIPAL,8,3,0,TUBERIA Y FOSA SEPTICA,-110.90555555555557,110.90555555555557
224,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,RED MUNICIPAL,9,3,0,TUBERIA Y PLANTA DE TRATAMIENTO,-111.31388888888888,111.31388888888888
225,SERVICIOS,SUBSUELO,DESARROLLO TURISTICO,POZO CIELO ABIERTO,8,3,0,TUBERIA Y PLANTA DE TRATAMIENTO,-109.62833333333333,109.62833333333333
226,SERVICIOS,SUBSUELO,SANITARIUOS Y LAVABOS,POZO,8,3,0,FOSAS SEPTICAS,-109.68055555555556,109.68055555555556
227,SERVICIOS,SUBSUELO,SERVICIOS DE HOTEL,POZO,3,3,0,FOSA SEPTICA,-109.69638888888889,109.69638888888889
228,SERVICIOS,SUBSUELO (FOSA SEPTICA),SERVICIOS DE RESTAURANT,RED MUNICIPAL,2,3,0,FOSA SEPTICA,-113.38222222222221,113.38222222222221
229,SERVICIOS,SUBSUELO (POZO ABSORCION),SERVICIOS SANITARIOS DE LA EMPRESA,RED MUNICIPAL,8,3,0,FOSA SEPTICA,-109.90555555555557,109.90555555555557
230,SERVICIOS,SUBSUELO (POZO DE ABSORCION),SERVICIOS DE TRAILER PARK,POZO,2,3,0,FOSA SEPTICA,-114.01666666666667,114.01666666666667
231,SERVICIOS,SUBSUELO (POZO DE ABSORCIÓN),SERVICIOS DE HOTEL,POZO,2,3,0,FOSA SEPTICA,-111.95683333333334,111.95683333333334
232,INDUSTRIAL,FOSA SEPTICA,DESECHOS DE LA FABRICA DE HIELO Y SANITARIOS,NO APLICABLE,8,3,0,INTERMITENTE,-109.896,109.896
233,SERVICIOS,SUBSUELO(POZO DE ABSORCION),SERVICIOS SANITARIOS,POZO,8,3,0,FOSA SEPTICA,-110.03333333333333,110.03333333333333
234,INDUSTRIAL,MAR (BAHIA SANTA ROSALIA),AGUA DE RECHAZO DE PLANTA DESALADORA,POZO,2,3,0,"DIRECTA AL MAR (TUBERIA PVC 4"" DIAM.)",-112.08433333333333,112.08433333333333
235,SERVICIOS,SUBSUELO,SERVICIOS SANITARIOS,RED MUNICIPAL,2,3,0,FOSA SEPTICA,-114.29194444444444,114.29194444444444
236,PUBLICO URBANO,SUELO,RED MUNICIPAL DE MULEGE,2 POZOS (TITULO 01BCS102414/05HMGR97),2,3,0,INTERMITENTE,-111.96333333333334,111.96333333333334
237,INDUSTRIAL,EL MAR,AGUA DE RECHAZO DE PLANTA DESALADORA,EL MAR,3,3,0,PLANTA DE TRATAMIENTO,-110.33138888888888,110.33138888888888
238,SERVICIOS,SUBSUELO (RIEGO DE AREAS VERDES),SERVICIOS DE LA EMPRESA,POZO,8,3,0,PLANTA DEPURADORA DE AGUAS RESIDUALES,-109.47305555555556,109.47305555555556
239,INDUSTRIAL,EL MAR,AGUA DE RECHAZO DE PLANTA DESALADORA,EL MAR,8,3,0,INTERMITENTE,-109.90975,109.90975
240,ACUICOLA,EL MAR (OCEANO PACIFICO),AGUA DE RECAMBIO DE LOS ESTANQUES QUE UTILIZAN PARA PRODUCCION DE CAMARON.,OCEANO PACIFICO,3,3,0,INTERMITENTE DURANTE 5 MESES(AGO-DIC),-110.51666666666667,110.51666666666667
241,SERVICIOS,SUELO (RIEGO DE AREAS VERDES),SERVICIOS DE LA EMPRESA PREVIO TRATAMIENTO TERCIARIO,POZO DE AGUA SALOBRE,3,3,0,PERMANENTE,-110.29816666666666,110.29816666666666
242,INDUSTRIAL,MAR (BAHÍA DE LA PAZ),PLANTA DESALINIZADORA,POZO DE AGUA SALOBRE,3,3,0,PERMANENTE,-110.29747222222223,110.29747222222223
243,SERVICIOS,SUELO (RIEGO DE ÁREAS VERDES),"LAVANDERIA, REGADERAS Y SANITARIOS PREVIO TRATAMIENTO AERÓBICO DE DESINFECCIÓN",RED MUNICIPAL DE AGUA POTABLE,3,3,0,INTERMITENTE,-110.30244444444445,110.30244444444445
244,SERVICIOS,SUBSUELO (FOSA SÉPTICA),SANITARIOS DEL ÁREA DE PRODUCCIÓN,PIPAS DE AGUA DEL MUNICIPIO,2,3,0,INTERMITENTE (5 MESES AL AÑO),-112.28891666666667,112.28891666666667
245,SERVICIOS,SUBSUELO (FOSA SÉPTICA),SANITARIOS DEL ÁREA DE OFICINAS,PIPAS DE AGUA DEL MUNICIPIO,2,3,0,INTERMITENTE (5 MESES AL AÑO),-112.28822222222222,112.28822222222222
246,INDUSTRIAL,EL MAR (BAHÍA DE LA PAZ),INDUSTRIAL,EL MAR (TOMA DIRECTA),3,3,0,INTERMITENTE,-110.33141666666667,110.33141666666667
247,INDUSTRIAL,EL MAR (OCÉANO PACÍFICO),AGUA DE RECHAZO DE PLANTA DESALINIZADORA,9 POZOS DE AGUA SALOBRE,8,3,0,PERMANENTE,-109.99383333333333,109.99383333333333
248,ACUICOLA,EL MAR (BAHÍA DE LA PAZ),AGUA DE MAR DE RECAMBIO DE ESTANQUES Y LABORATORIOS,AGUA DE MAR (TOMA DIRECTA),3,3,0,PERMANENTE,-110.42519444444444,110.42519444444444
249,ACUÍCOLA,EL MAR (BAHÍA DE LA PAZ),RECAMBIO DE ESTANQUES Y LABORATORIOS,AGUA DE MAR (TOMA DIRECTA),3,3,0,PERMANENTE,-110.35247222222222,110.35247222222222
250,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN RENEGADO,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.85480555555554,109.85480555555554
251,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN REBELDE,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.84730555555555,109.84730555555555
252,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN MUCHACHO ALEGRE,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.84002777777778,109.84002777777778
253,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN SILVERADO,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.83491666666666,109.83491666666666
254,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN COWBOY,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.82891666666666,109.82891666666666
255,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN SHERIFF,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.82674999999999,109.82674999999999
256,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN CHECKMATE,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.89966666666668,109.89966666666668
257,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN TAILCHASER,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.91205555555557,109.91205555555557
258,SERVICIOS,EL MAR (BAHÍA DE CABO SAN LUCAS),SANITARIOS Y COCINA DE LA EMBARCACIÓN TAILCHASER TOO,RED DE AGUA POTABLE MPIO. DE LOS CABOS,8,3,0,INTERMITENTE,-109.90094444444445,109.90094444444445
259,INDUSTRIAL,EL MAR (BAHÍA MAGDALENA),LAVADO Y CONDENSADO DE LOS VAHOS O VAPORES,EL MAR,1,3,0,INTERMITENTE,-112.12086111111111,112.12086111111111
260,SERVICIOS,EL SUELO (RIEGO DE ÁREAS VERDES),"BAÑOS, REGADERAS Y COCINA",PIPAS DE AGUA,1,3,0,PERMANENTE,-112.47816666666667,112.47816666666667
261,SERVICIOS,EL SUELO (REUSO EN ÁREAS VERDES),SERVICIOS DEL DESARROLLO,PLANTA DE TRATAMIENTO,8,3,0,PERMANENTE,-109.84922222222222,109.84922222222222
262,INDUSTRIAL,EL MAR (BAHÍA DE CABO SAN LUCAS),AGUA DE RECHAZO DE PLANTA DESALINIZADORA,TOMA DIRECTA DEL MAR,8,3,0,PERMANENTE,-109.84672222222221,109.84672222222221
263,SERVICIOS,EL SUELO (RIEGO DE ÁREAS VERDES),SERVICIOS DEL DESARROLLO,RED DE AGUA POTABLE,8,3,0,PERMANENTE,-109.89061111111111,109.89061111111111
264,INDUSTRIAL,SUBSUELO,AGUA DE RECHAZO PLANTA DESALINIZADORA,PLANTA DESALINIZADORA,8,3,0,PERMANENTE,-109.74633333333334,109.74633333333334
265,SERVICIOS,EL SUELO,SERVICIOS DEL DESARROLLO,PLANTA DE TRATAMIENTO,8,3,0,PERMANENTE,-109.74583333333334,109.74583333333334
266,SERVICIOS,MAR,MAR,MAR (MAR DE CORTEZ),3,3,0,INTERMITENTE,-110.30072222222222,110.30072222222222
267,SERVICIOS,SUBSUELO (FOSA SEPTICA),SERVICIOS DEL HOTEL,POZO,2,3,0,INTERMITENTE,-111.82547222222222,111.82547222222222
268,INDUSTRIAL,SUBSUELO (POZO DE ABSORCION),PLANTA DESALINIZADORA,DOS POZOS,3,3,0,PERMANENTE,-110.30897222222222,110.30897222222222
269,INDUSTRIAL,EL SUBSUELO (POZO DE ABSORCIÓN),PLANTA DESALINIZADORA (AGUA DE RECHAZO),MAR DE CORTEZ (DARSENA DE CABO SAN LUCAS,8,3,0,PERMANENTE,-109.91166666666668,109.91166666666668
270,INDUSTRIAL,EL MAR (GOLFO DE CALIFORNIA),PLANTA DESALINIZADORA (AGUA DE RECHAZO),GOLFO DE CALIFORNIA,2,3,0,PERMANENTE,-112.28897222222221,112.28897222222221
271,Municipal,Suelo (Riego de Áreas Verdes),Planta de Tratamiento de Aguas Residuales,RED MUNICIPAL,8,3,0,Permanente,-110.22341666666667,110.22341666666667
272,SERVICIOS,SUELO,SERVICIOS DE LA EMPRESA,RED MUNICIPAL,8,3,0,PERMANENTE,-109.88222222222221,109.88222222222221
273,SERVICIO,INFILTRACION SUPERFICIAL,SERVICIO EN INSTALACIONES SEMATUR,VIA FERRY,3,3,0,"LIBRE CON TUBERÍA,PILA Y MANGUERA",-110.285,110.285
274,SERVICIO,MAR.,SERVICIO DE HOTEL Y RESTAURANTE,CABO SAN LUCAS,8,3,0,"LIBRE CON TUBERÍA , P. DE TRATAMIENTO Y",-108.67777777777778,108.67777777777778
275,SERVICIO,INFILTRACION SUPERFICIAL.,"S. HOTEL,CONDOMINIOS,OFICINAS Y BARCOS.",RED MUNICIPAL,3,3,0,"LIBRE CON TUBERÍA, PLANTA DE TRATAMIENTO",-110.30055555555555,110.30055555555555
276,SERVICIO,INFILTRACIÓN SUPERFICIAL.,"SERVICIOS DE HUESPEDES, SANITARIOS Y EMP",RED MUNICIPAL,3,3,0,"LIBRE CON TUBERÍA, PLANTA DE TRATAMIENTO",-110.29930555555555,110.29930555555555
277,SERVICIO,SUBSUELO.,COCINA-SERVICIOS SANITARIOS.,RED MUNICIPAL,1,3,0,FOSA SÉPTICA.,-111.65,111.65
278,SERVICIOS,SUBSUELO.,INSTALACIONES HOSPITAL PSIQUIATRICO,RED MUNICIPAL,3,3,0,LIBRE CON TUBERIA Y BOMBA DE LODOS.,-110.38555555555556,110.38555555555556
279,SERVICIOS,SUBSUELO,"LAVANDERIA, SANITARIOS, RESTAURANTE Y BA",RED MUNICIPAL,2,3,0,LIBRE CON TUBERIA,-112.25694444444444,112.25694444444444
280,INDUSTRIAL,MAR,INDUSTRIALIZACION DE PRODUCTOS MARINOS Y,AGUA EN PIPAS Y AGUA DE MAR,3,3,0,BOMBEO POR TUBERÍA.,-110.24166666666667,110.24166666666667
281,SERVICIOS,ARROYO,"LAVANDERÍA, ALBERCA Y CONDOMINIOS",RED MUNICIPAL,8,3,0,LIBRE CON TUBERÍA Y CANAL DESARENADOR,-109.86666666666666,109.86666666666666
282,SERVICIO,SUBSUELO,"SANITARIOS,BAÑO Y LAVANDERIA DE TRAILER",SISTEMA DE AGUA POTABLE.,8,3,0,INFILTRACION SUPERFICIAL,-109.85833333333333,109.85833333333333
283,MUNICIPAL,INFILTRACION SUPERFICIAL,MUNICIPAL,NO TIENE,3,3,0,LIBRE CON TUBERÍA Y CANAL.,-110.38361111111112,110.38361111111112
284,SERVICIO DE HOSPITAL,ACUÍFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,2,3,0,TUBERÍA,-115.17611111111111,115.17611111111111
285,SERVICIO DE HOSPITAL,ACUÍFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,2,3,0,TUBERÍA,-114.89611111111111,114.89611111111111
286,SERVICIO DE HOSPITAL,ACUÍFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,2,3,0,TUBERÍA,-113.70861111111111,113.70861111111111
287,SERVICIO DE HOSPITAL,ACUÍFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,2,3,0,TUBERÍA,-114.29305555555555,114.29305555555555
288,SERVICIO DE HOSPITAL,ACUÍFERO,SERVICIOS DE HOSPITAL,RED MUNICIPAL,2,3,0,TUBERÍA,-114.04833333333333,114.04833333333333
289,SERVICIO DEHOSPITAL,ACUÍFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,2,3,0,TUBERÍA,-113.57833333333333,113.57833333333333
290,SERVICIO DE HOSPITAL,ACUÍFERO,SERVICIO DE HOSPITAL,RED MUNICIPAL,2,3,0,TUBERÍA,-115.18611111111112,115.18611111111112
291,SERVICIOS,ACUIFERO,SERVICIO DE HOTEL,SISTEMA DE AGUA POTABLE,8,3,0,TUBERIA,-109.67583333333334,109.67583333333334
292,INDUSTRIAL,MAR,PROCESO INDUSTRIAL,RED MUNICIPAL,2,3,0,TUBERIA,-114.89722222222223,114.89722222222223
293,DE SERVICIOS,ACUÍFERO,SANITARIOS Y COCINA,VEHÍCULOS CISTERNAS,3,3,0,TUBERÍA,-110.36722222222221,110.36722222222221
294,DE SERVICIOS,ACUÍFERO,SERVICIO DE POBLACION,CABO SAN LUCAS,8,3,0,TUBERÍA,-109.92416666666666,109.92416666666666
295,SERVICIOS,SUBSUELO,COCINA Y SERVICIOS SANITARIOS,CARROS CISTERNAS.,3,3,0,TUBERIA Y MANGUERA,-110.32944444444443,110.32944444444443
296,SERVICIOS,SUBSUELO,SERVICIOS DOMESTICOS,RED MUNICIPAL,3,3,0,TUBERIA,-109.70222222222222,109.70222222222222
297,INDUSTRIAL,SUBSUELO,PROCESO DE PRODUCCION DE AGAR,RED MUNICIPAL,2,3,0,TUBERIA,-114.8875,114.8875
298,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA Y AREA URBANA,RED MUNICIPAL,8,3,0,TUBERIA,-110.74444444444444,110.74444444444444
299,SERVICIOS,SUBSUELO,SANITARIOS,RED MUNICIPAL,3,3,0,TUBERIA,-110.31,110.31
300,SIN DATO,SUELO,SIN DATO,SIN DATO,6,4,695,SIN DATO,-89.84655749999999,89.84655749999999
301,SIN DATO,SUELO,SIN DATO,SIN DATO,6,4,695,SIN DATO,-89.84591944444443,89.84591944444443
302,SIN DATO,SUELO,SIN DATO,SIN DATO,6,4,695,SIN DATO,-89.84541944444445,89.84541944444445
303,SIN DATO,SUELO,SIN DATO,SIN DATO,6,4,695,SIN DATO,-89.84617055555555,89.84617055555555
304,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.48964416666666,90.48964416666666
305,SIN DATO,SUELO,SIN DATO,SIN DATO,3,4,687,SIN DATO,-91.4666113888889,91.4666113888889
306,SIN DATO,SUELO,SIN DATO,SIN DATO,10,4,700,SIN DATO,-89.39877944444446,89.39877944444446
307,SIN DATO,SUELO,SIN DATO,SIN DATO,10,4,700,SIN DATO,-89.39875083333334,89.39875083333334
308,SIN DATO,SUELO,SIN DATO,SIN DATO,4,4,696,SIN DATO,-90.73602916666667,90.73602916666667
309,SIN DATO,SUELO,SIN DATO,SIN DATO,4,4,696,SIN DATO,-90.73397277777778,90.73397277777778
310,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51108611111111,90.51108611111111
311,SIN DATO,SUELO,SIN DATO,SIN DATO,4,4,693,SIN DATO,-90.68772333333334,90.68772333333334
312,SIN DATO,SUELO,SIN DATO,SIN DATO,3,4,687,SIN DATO,-91.4685,91.4685
313,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.52762972222222,90.52762972222222
314,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.4937738888889,90.4937738888889
315,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,699,SIN DATO,-90.50389833333334,90.50389833333334
316,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.52655416666667,90.52655416666667
317,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,699,SIN DATO,-90.49123666666667,90.49123666666667
318,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51072194444444,90.51072194444444
319,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51080611111111,90.51080611111111
320,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51088972222222,90.51088972222222
321,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51127833333334,90.51127833333334
322,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51158333333333,90.51158333333333
323,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51133388888888,90.51133388888888
324,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51127777777778,90.51127777777778
325,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51119472222223,90.51119472222223
326,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.5111388888889,90.5111388888889
327,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51136222222222,90.51136222222222
328,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.51480833333333,90.51480833333333
329,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.48098361111111,90.48098361111111
330,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.55541722222222,90.55541722222222
331,SIN DATO,SUELO,SIN DATO,SIN DATO,3,4,10003,SIN DATO,-91.55570333333333,91.55570333333333
332,SIN DATO,SUELO,SIN DATO,SIN DATO,3,4,10003,SIN DATO,-91.81722777777777,91.81722777777777
333,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,699,SIN DATO,-90.47800194444444,90.47800194444444
334,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.54814416666666,90.54814416666666
335,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,699,SIN DATO,-90.4759588888889,90.4759588888889
336,SIN DATO,SUELO,SIN DATO,SIN DATO,3,4,687,SIN DATO,-91.74772222222222,91.74772222222222
337,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.61194472222222,90.61194472222222
338,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.61277805555555,90.61277805555555
339,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.61250055555556,90.61250055555556
340,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.61194499999999,90.61194499999999
341,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.52786194444444,90.52786194444444
342,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,693,SIN DATO,-90.50800138888889,90.50800138888889
343,SIN DATO,SUELO,SIN DATO,SIN DATO,2,4,695,SIN DATO,-90.02016833333333,90.02016833333333
344,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,3,4,0,SIN DATO,-91.78575027777778,91.78575027777778
345,ACUACULTURA,SUBSUELO,SERVICIOS SANITARIOS Y PROCESO DE CONSERVACION,NO APLICABLE,3,4,0,FOSA SEPTICA,-92.06638888888888,92.06638888888888
346,ACUACULTURA,LAGUNA DE ATASTA,DEL PROCESO DE JAIVA MUDADA,NO APLICABLE,3,4,0,LIBRE CON TUBERIA,-92.06666666666666,92.06666666666666
347,INDUSTRIAL,MAR (GOLFO DE MEXICO),AGUA ACEITOSA DEL SEPARADOR DE PLACAS,NINGUNO,3,4,0,LIBRE CON TUBERIA,-92.20722222222223,92.20722222222223
348,INDUSTRIAL,MAR (GOLFO DE MEXICO),AGUAS ACEITOSA DEL SEPARADOR DE PLACAS,NO APLICABLE,3,4,0,LIBRE CON TUBERIA,-92.25166666666667,92.25166666666667
349,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82249999999999,91.82249999999999
350,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82252777777778,91.82252777777778
351,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82255555555555,91.82255555555555
352,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.8226111111111,91.8226111111111
353,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82272222222223,91.82272222222223
354,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82277777777777,91.82277777777777
355,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82252777777778,91.82252777777778
356,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82255555555555,91.82255555555555
357,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.8226111111111,91.8226111111111
358,SERVICIOS,SUBSUELO,SERVICIOS DE HOTELERIA,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.82272222222223,91.82272222222223
359,SERVICIOS,SUBSUELO,SERVICIOS A HUESPEDES Y EMPLEADOS,NO APLICABLE,3,4,0,POZO DE ABSORCION,-91.81283333333333,91.81283333333333
360,SERVICIOS,SUBSUELO,SERV. PRESTADOS EN ATENCION A LA SLUD,NINGUNO,5,4,0,PLANTA DE TRATAMIENTO,-90.14055555555557,90.14055555555557
361,SERVICIOS,ACUIFERO DE LA PENINSULA DE YUCATAN,LAVADO DE AUTOS,NO APLICABLE,2,4,0,POZO DE ABSORCION,-90.55238888888888,90.55238888888888
